title,car_number,price,new_car_price,licensing_time,miles,license_location,battery_volume,battery_power_data,battery_torque_data,endurance_miles,make,type,record_date,RV_ratio,months
宝马i3 2016款 升级款豪华型(进口)  ,HC-53954783,239000.0,495000.0,2017-07-01,2200.0,北京,33.0,125.0,250.0,271.0,宝马(进口),小型车,2018-11-28,0.48282828282828283,16
特斯拉MODEL S 2017款 改款 Model S 100D  ,HC-61032110,868000.0,1160000.0,2017-07-01,14300.0,郴州,100.0,386.0,660.0,579.0,特斯拉,中大型车,2018-11-28,0.7482758620689656,16
特斯拉MODEL S 2017款 Model S 75D    ,HC-53964658,740000.0,952000.0,2018-05-01,9500.0,上海,75.0,386.0,525.0,469.0,特斯拉,中大型车,2018-11-28,0.7773109243697479,6
宝马i3 2016款 升级款时尚型(进口)   ,HC-38993353,238000.0,459000.0,2017-12-01,6200.0,泰州,33.0,125.0,250.0,271.0,宝马(进口),小型车,2018-11-28,0.5185185185185185,11
众泰E200 2016款 三门两座科技版  ,HC-54990249,48000.0,197000.0,2017-05-01,8500.0,德州,24.5,60.0,165.0,155.0,众泰汽车,微型车,2018-11-28,0.2436548223350254,18
江淮iEV 2017款 iEV7   ,HC-31359599,53000.0,172000.0,2017-09-01,17100.0,武汉,24.0,50.0,215.0,180.0,江淮汽车,小型车,2018-11-28,0.3081395348837209,14
比亚迪 2016款 秦EV300 尊贵型   ,HC-52634600,90000.0,293000.0,2016-08-01,131300.0,深圳,47.5,160.0,310.0,300.0,比亚迪,紧凑型车,2018-11-28,0.30716723549488056,27
比亚迪 宋新能源 2018款 宋EV400 智联进取型   ,HC-56757034,170000.0,287000.0,2018-08-01,13500.0,上海,61.9,160.0,310.0,350.0,比亚迪,紧凑型SUV,2018-11-28,0.5923344947735192,3
众泰芝麻E30 2016款 E30标准型  ,HC-31141223,33800.0,195000.0,2016-12-01,11000.0,青岛,16.0,30.0,150.0,150.0,众泰汽车,微型车,2018-11-28,0.17333333333333334,23
特斯拉MODEL S 2016款 MODEL S 70D ,HC-28641690,500000.0,848000.0,2015-10-01,67000.0,上海,70.0,386.0,525.0,470.0,特斯拉,中大型车,2018-11-28,0.589622641509434,37
启辰 晨风 2014款 领风版3.6KW ,HC-57164309,74000.0,264000.0,2016-03-01,36800.0,邯郸,24.0,80.0,254.0,175.0,东风启辰,紧凑型车,2018-11-28,0.2803030303030303,32
江铃集团新能源 江淮iEV6E 2017款 iEV6E   ,HC-54676986,60000.0,139000.0,2018-06-01,15500.0,长治,22.0,45.0,175.0,170.0,江淮汽车,微型车,2018-11-28,0.4316546762589928,5
众泰E200 2016款 三门两座科技版   ,HC-59216681,72000.0,197000.0,2017-12-01,9400.0,长沙,24.5,60.0,165.0,155.0,众泰汽车,微型车,2018-11-28,0.36548223350253806,11
荣威eRX5 2017款 ERX5 EV400 电动互联网至尊版   ,HC-59297394,180000.0,322000.0,2018-04-01,15200.0,上海,48.3,85.0,255.0,320.0,上汽集团,紧凑型SUV,2018-11-28,0.5590062111801242,7
奇瑞 艾瑞泽5e 2017款 智酷版    ,HC-46726150,114000.0,253000.0,2017-12-01,20500.0,西安,49.0,90.0,276.0,351.0,奇瑞新能源,紧凑型车,2018-11-28,0.4505928853754941,11
江铃集团新能源 江铃E160 2017款 标准型   ,HC-54174617,42000.0,101000.0,2017-09-01,8700.0,长治,20.0,35.0,165.0,152.0,江铃集团新能源,小型车,2018-11-28,0.4158415841584158,14
川汽野马 野马U能E350 2017款 乐享版   ,HC-48456769,149800.0,271000.0,2018-05-01,3800.0,达州,42.21,95.0,300.0,250.0,野马汽车,紧凑型SUV,2018-11-28,0.5527675276752767,6
北汽新能源 EV系列 2015款 EV200 轻享版   ,HC-52936813,46800.0,268000.0,2015-10-01,42600.0,上海,30.4,53.0,180.0,200.0,北汽新能源,小型车,2018-11-28,0.1746268656716418,37
众泰E200 2018款 飞鱼座   ,HC-59184200,60000.0,197000.0,2018-06-01,100.0,邢台,24.5,60.0,160.0,165.0,众泰汽车,微型车,2018-11-28,0.30456852791878175,5
康迪 2016款 K17A 时尚型 ,HC-53861510,51000.0,179000.0,2016-12-01,10000.0,天津,20.0,35.0,165.0,151.0,康迪电动汽车集团,小型车,2018-11-28,0.2849162011173184,23
特斯拉MODEL S 2016款 MODEL S 75D  ,HC-45212745,650000.0,891000.0,2016-08-01,32400.000000000004,北京,75.0,386.0,525.0,490.0,特斯拉,中大型车,2018-11-28,0.7295173961840629,27
奇瑞eQ 2015款 舒适型  ,HC-55547065,36000.0,174000.0,2015-06-01,19100.0,南阳,22.3,41.8,150.0,151.0,奇瑞新能源,微型车,2018-11-28,0.20689655172413793,41
特斯拉MODEL S 2016款 MODEL S 60D   ,HC-54623795,710000.0,822000.0,2017-03-01,33700.0,北京,60.0,386.0,525.0,408.0,特斯拉,中大型车,2018-11-28,0.8637469586374696,20
吉利 帝豪EV 2016款 三厢 EV 精英型  ,HC-60378236,110000.0,260000.0,2016-12-01,41900.00000000001,太原,45.3,95.0,240.0,253.0,吉利汽车,紧凑型车,2018-11-28,0.4230769230769231,23
众泰 2017款 云100plus 豪华型  ,HC-53412040,50000.0,118000.0,2017-12-01,6700.0,长沙,20.0,27.0,140.0,155.0,众泰汽车,微型车,2018-11-28,0.423728813559322,11
众泰 2014款 云100 舒适型   ,HC-43404519,45000.0,172000.0,2015-03-01,15900.0,惠州,18.0,18.0,120.0,155.0,众泰汽车,微型车,2018-11-28,0.2616279069767442,44
江淮iEV 2015款 iEV5  ,HC-50405905,40000.0,195000.0,2015-06-01,21100.0,北京,23.0,50.0,215.0,170.0,江淮汽车,小型车,2018-11-28,0.20512820512820512,41
特斯拉Model X 2016款 Model X P100D   ,HC-58370583,1250000.0,1707000.0,2018-08-01,5800.0,汕头,100.0,568.0,967.0,507.0,特斯拉,中大型SUV,2018-11-28,0.7322788517867604,3
启辰 晨风 2014款 领航版6.6KW ,HC-53281145,60000.0,279000.0,2014-12-01,68200.0,上海,24.0,80.0,254.0,175.0,东风启辰,紧凑型车,2018-11-28,0.21505376344086022,47
特斯拉MODEL S 2014款 MODEL S P85  ,HC-53013200,520000.0,925000.0,2014-09-01,32800.0,西安,85.0,310.0,600.0,502.0,特斯拉,中大型车,2018-11-28,0.5621621621621622,50
特斯拉MODEL S 2016款 MODEL S 75D   ,HC-60888667,630000.0,891000.0,2018-05-01,19100.0,萍乡,75.0,386.0,525.0,490.0,特斯拉,中大型车,2018-11-28,0.7070707070707071,6
特斯拉MODEL S 2017款 MODEL S 100D   ,HC-54535105,880000.0,1011000.0,2017-12-01,6700.0,深圳,100.0,386.0,660.0,632.0,特斯拉,中大型车,2018-11-28,0.8704253214638972,11
比亚迪e6 2014款 豪华版 ,HC-47910953,120000.0,336000.0,2014-12-01,7500.0,南通,57.0,90.0,450.0,300.0,比亚迪,MPV,2018-11-28,0.35714285714285715,47
众泰E200 2018款 飞鱼座   ,HC-45052710,57900.0,197000.0,2018-05-01,3400.0000000000005,宁波,24.5,60.0,160.0,165.0,众泰汽车,微型车,2018-11-28,0.2939086294416244,6
长安 奔奔 2017款 纯电动 180公里标准型   ,HC-49801020,49000.0,168000.0,2017-12-01,10200.0,天津,23.2,55.0,170.0,180.0,长安汽车,微型车,2018-11-28,0.2916666666666667,11
长安 奔奔 2017款 纯电动 180公里时尚型    ,HC-49465181,43000.0,175000.0,2017-08-01,7200.0,北京,23.2,55.0,170.0,180.0,长安汽车,微型车,2018-11-28,0.24571428571428572,15
特斯拉MODEL S 2016款 MODEL S 90D  ,HC-56534301,650000.0,979000.0,2017-01-01,26200.0,上海,90.0,386.0,660.0,557.0,特斯拉,中大型车,2018-11-28,0.6639427987742594,22
北汽新能源 EC系列 2017款 EC180 灵动版   ,HC-52857059,42000.0,165000.0,2018-05-01,6500.0,衡水,20.3,30.0,140.0,156.0,北汽新能源,微型车,2018-11-28,0.2545454545454545,6
比亚迪e5 2016款 300 豪华型 ,HC-58750731,92000.0,260000.0,2015-05-01,66600.0,东莞,43.0,160.0,310.0,305.0,比亚迪,紧凑型车,2018-11-28,0.35384615384615387,42
江铃集团新能源 江淮iEV6E 2017款 iEV6E 时光版  ,HC-49501788,35800.0,129000.0,2017-11-01,4800.0,南阳,19.66,60.0,200.0,156.0,江淮汽车,微型车,2018-11-28,0.2775193798449612,12
众泰 2016款 云100S 豪华型   ,HC-54917971,46800.0,184000.0,2017-12-01,300.0,台州,22.0,27.0,140.0,155.0,众泰汽车,微型车,2018-11-28,0.2543478260869565,11
江淮iEV7S 2017款 智尊型  ,HC-59396215,80000.0,225000.0,2018-03-01,14000.0,恩施,39.0,85.0,270.0,280.0,江淮汽车,小型SUV,2018-11-28,0.35555555555555557,8
江淮iEV 2017款 iEV7  ,HC-54832725,57000.0,172000.0,2017-11-01,19900.0,马鞍山,24.0,50.0,215.0,180.0,江淮汽车,小型车,2018-11-28,0.3313953488372093,12
长安奔奔 2017款 纯电动 180公里时尚型  ,HC-32592411,55000.0,175000.0,2017-11-01,3300.0,衡水,23.2,55.0,170.0,180.0,长安汽车,微型车,2018-11-28,0.3142857142857143,12
长安欧尚 奔奔mini-e 2017款 标准型  ,HC-53254626,35000.0,90000.0,2017-08-01,17700.0,常州,17.3,30.0,150.0,151.0,长安汽车,微型车,2018-11-28,0.3888888888888889,15
众泰E200 2018款 飞鱼座   ,HC-59182037,60000.0,197000.0,2018-06-01,100.0,邢台,24.5,60.0,160.0,165.0,众泰汽车,微型车,2018-11-28,0.30456852791878175,5
江铃集团新能源 江淮iEV6E 2017款 iEV6E 时光版    ,HC-52487214,45599.99999999999,129000.0,2018-03-01,700.0000000000001,漳州,19.66,60.0,200.0,156.0,江淮汽车,微型车,2018-11-28,0.3534883720930232,8
北汽新能源 EC系列 2017款 EC180 灵动版   ,HC-53957554,45000.0,165000.0,2017-11-01,14200.0,淮安,20.3,30.0,140.0,156.0,北汽新能源,微型车,2018-11-28,0.2727272727272727,12
特斯拉MODEL S 2016款 MODEL S 60   ,HC-47692689,610000.0,769000.0,2016-12-01,52900.0,北京,60.0,284.8,440.0,400.0,特斯拉,中大型车,2018-11-28,0.7932379713914174,23
众泰E200 2016款 三门两座科技版  ,HC-20085356,47000.0,197000.0,2016-07-01,16200.000000000002,青岛,24.5,60.0,165.0,155.0,众泰汽车,微型车,2018-11-28,0.23857868020304568,28
奇瑞eQ 2015款 豪华型 ,HC-58711910,55000.0,179000.0,2015-12-01,15900.0,济宁,22.3,41.8,150.0,151.0,奇瑞新能源,微型车,2018-11-28,0.30726256983240224,35
众泰E200 2016款 三门两座科技版   ,HC-54041772,47000.0,197000.0,2016-12-01,12400.0,青岛,24.5,60.0,165.0,155.0,众泰汽车,微型车,2018-11-28,0.23857868020304568,23
北汽新能源 EV系列 2016款 EV160 轻快版   ,HC-52146930,54000.0,193000.0,2017-08-01,20900.0,上海,25.6,45.0,144.0,150.0,北汽新能源,小型车,2018-11-28,0.27979274611398963,15
特斯拉MODEL S 2016款 MODEL S 75D   ,HC-57337219,750000.0,891000.0,2017-12-01,14500.0,上海,75.0,386.0,525.0,490.0,特斯拉,中大型车,2018-11-28,0.8417508417508418,11
腾势 2014款 尊贵版  ,HC-52062289,154000.0,433000.0,2016-10-01,32700.0,上海,47.5,86.0,290.0,253.0,腾势汽车,中型车,2018-11-28,0.3556581986143187,25
知豆D1 2016款 标准型  ,HC-51787237,20700.0,172000.0,2015-12-01,6100.0,淄博,18.0,15.0,95.0,180.0,知豆电动车,微型车,2018-11-28,0.12034883720930233,35
吉利 帝豪EV 2016款 三厢 EV 精英型  ,HC-52781185,80000.0,260000.0,2016-11-01,37000.0,上海,45.3,95.0,240.0,253.0,吉利汽车,紧凑型车,2018-11-28,0.3076923076923077,24
北汽新能源 EC系列 2017款 EC180 灵动版   ,HC-50924378,38000.0,165000.0,2017-12-01,5500.0,临沂,20.3,30.0,140.0,156.0,北汽新能源,微型车,2018-11-28,0.23030303030303031,11
北汽新能源 EC系列 2017款 EC180 灵动版    ,HC-50699748,36000.0,165000.0,2017-12-01,14600.0,合肥,20.3,30.0,140.0,156.0,北汽新能源,微型车,2018-11-28,0.21818181818181817,11
比亚迪e6 2016款 400 精英版    ,HC-50285740,130000.0,358000.0,2017-03-01,29900.000000000004,北京,82.0,90.0,450.0,400.0,比亚迪,MPV,2018-11-28,0.36312849162011174,20
江铃集团新能源 江淮iEV6E 2017款 iEV6E    ,HC-43739711,37000.0,139000.0,2017-09-01,16200.000000000002,上海,22.0,45.0,175.0,170.0,江淮汽车,微型车,2018-11-28,0.26618705035971224,14
众泰E200 2016款 三门两座科技版  ,HC-56025784,42000.0,197000.0,2016-11-01,11900.0,青岛,24.5,60.0,165.0,155.0,众泰汽车,微型车,2018-11-28,0.2131979695431472,24
众泰E200 2016款 三门两座科技版 ,HC-56057807,45000.0,197000.0,2016-09-01,8200.0,焦作,24.5,60.0,165.0,155.0,众泰汽车,微型车,2018-11-28,0.22842639593908629,26
荣威eRX5 2017款 ERX5 EV400 电动互联网至尊版    ,HC-54090610,200000.0,322000.0,2018-01-01,20700.0,重庆,48.3,85.0,255.0,320.0,上汽集团,紧凑型SUV,2018-11-28,0.6211180124223602,10
特斯拉MODEL S 2016款 MODEL S 75  ,HC-55916638,580000.0,838000.0,2016-08-01,61300.0,广州,75.0,284.8,440.0,480.0,特斯拉,中大型车,2018-11-28,0.6921241050119332,27
北汽新能源 EV系列 2016款 EV160 轻快版  ,HC-50807233,57800.0,193000.0,2016-11-01,100.0,青岛,25.6,45.0,144.0,150.0,北汽新能源,小型车,2018-11-28,0.2994818652849741,24
北汽新能源 EU系列 2016款 EU260 乐享版 ,HC-49355339,73800.0,279000.0,2016-09-01,64600.0,遵义,41.4,100.0,260.0,260.0,北汽新能源,紧凑型车,2018-11-28,0.2645161290322581,26
江淮iEV 2014款 iEV4 ,HC-51686224,41000.0,184000.0,2016-12-01,57300.00000000001,温州,19.2,42.0,170.0,152.0,江淮汽车,小型车,2018-11-28,0.22282608695652173,23
特斯拉MODEL S 2016款 MODEL S 60   ,HC-54293264,600000.0,769000.0,2017-08-01,25299.999999999996,上海,60.0,284.8,440.0,400.0,特斯拉,中大型车,2018-11-28,0.7802340702210663,15
北汽新能源 EC系列 2017款 EC180 灵秀版   ,HC-49332780,50000.0,171000.0,2017-12-01,16299.999999999998,嘉兴,20.3,30.0,140.0,156.0,北汽新能源,微型车,2018-11-28,0.29239766081871343,11
江铃集团新能源 江淮iEV6E 2017款 iEV6E 时光版   ,HC-50500938,42000.0,129000.0,2017-10-01,21100.0,天津,19.66,60.0,200.0,156.0,江淮汽车,微型车,2018-11-28,0.32558139534883723,13
